Title,Author,Publication Date,Location,URL,Anger[0],Anger[1],Anger[2],Anger[3],Anger[4],Disgust[0],Disgust[1],Disgust[2],Disgust[3],Disgust[4],Fear[0],Fear[1],Fear[2],Fear[3],Fear[4],Joy[0],Joy[1],Joy[2],Joy[3],Joy[4],Sadness[0],Sadness[1],Sadness[2],Sadness[3],Sadness[4]
James B. Connolly,null,null,United States,http://www.loyalbooks.com/download/text/Trawler-James-Connolly.txt,0.140039,0.14608,0.101422,0.130036,0.13006,0.092593,0.111961,0.112513,0.126358,0.133223,0.147109,0.155187,0.468,0.176848,0.113358,0.567107,0.586938,0.624248,0.559739,0.544548,0.567584,0.54226,0.517205,0.545523,0.518733
The Outlaw of Torn,Edgar Rice Burroughs,1927,United States,http://www.loyalbooks.com/download/text/Outlaw-of-Torn.txt,0.142412,0.121124,0.124148,0.461488,0.158005,0.134883,0.092002,0.140349,0.156051,0.160118,0.488296,0.096216,0.461866,0.139705,0.156069,0.546005,0.628292,0.575617,0.564331,0.503541,0.570529,0.591089,0.583417,0.592822,0.589004
Wuthering Heights,Emily Brontë,1847,United Kingdom,http://www.loyalbooks.com/download/text/Wuthering-Heights-by-Emily-Bronte-2.txt,0.560659,0.597783,0.611598,0.149391,0.442713,0.108353,0.1002,0.516514,0.118601,0.158251,0.153383,0.16718,0.166437,0.466836,0.492063,0.532739,0.552295,0.56211,0.578118,0.540896,0.539092,0.548788,0.592958,0.587303,0.537115
The Magic Pudding,Norman Lindsay,1918,Australia,http://www.loyalbooks.com/download/text/Magic-Pudding-by-Norman-Lindsay-2.txt,0.158599,0.192765,0.596328,0.58609,0.511907,0.112917,0.143578,0.163173,0.185942,0.152851,0.143106,0.133613,0.145723,0.135853,0.490759,0.5641,0.596219,0.550033,0.112728,0.54867,0.544879,0.182002,0.495037,0.518882,0.208967
The Conquest of Bread,Peter Kropotkin,1892,France,http://www.loyalbooks.com/download/text/The-Conquest-of-Bread-by-Peter-Kropotkin.txt,0.566371,0.138266,0.125387,0.49198,0.104562,0.134234,0.43013,0.105881,0.109964,0.146756,0.124829,0.145552,0.110327,0.133896,0.132526,0.582456,0.541321,0.638068,0.532253,0.566853,0.199066,0.572966,0.50949,0.564955,0.213197
The Golden Road,Lucy Maud Montgomery,1913,Canada,http://www.loyalbooks.com/download/text/The-Golden-Road-by-Lucy-Maud-Montgomery.txt,0.551029,0.456129,0.155555,0.11698,0.095257,0.096223,0.152734,0.098707,0.114085,0.11446,0.142785,0.160206,0.114734,0.620834,0.134052,0.600593,0.567936,0.619741,0.564434,0.621535,0.519168,0.53725,0.508158,0.509897,0.597992
The Tenant of Wildfell Hall,"Anne Brontë (as ""Acton Bell"")",1848,United Kingdom,http://www.loyalbooks.com/download/text/The-Tenant-of-Wildfell-Hall-by-Anne-Bronte.txt,0.091447,0.187288,0.132669,0.140267,0.15386,0.086449,0.116984,0.095617,0.13148,0.109922,0.120045,0.161752,0.124697,0.113262,0.131121,0.59212,0.540088,0.612765,0.592274,0.573479,0.537195,0.554879,0.536979,0.592029,0.548586
Typee,Herman Melville,1846,United States England,http://www.loyalbooks.com/download/text/Typee-by-Herman-Melville.txt,0.120506,0.141216,0.126039,0.08109,0.096764,0.102046,0.131536,0.134718,0.103663,0.499161,0.443808,0.191515,0.118775,0.13041,0.091247,0.596968,0.550467,0.526406,0.653559,0.571795,0.528584,0.49389,0.479967,0.469237,0.485257
The Sea-Wolf,Jack London,1904,United States,http://www.loyalbooks.com/download/text/The-Sea-Wolf-by-Jack-London.txt,0.113245,0.150291,0.562738,0.174233,0.127857,0.102988,0.101489,0.105041,0.128593,0.118792,0.180271,0.151874,0.169691,0.142933,0.160813,0.544853,0.599392,0.592797,0.584688,0.579155,0.574496,0.572788,0.557237,0.549417,0.544875
Twenty Years After,Alexandre Dumas in collaboration with Auguste Maquet,1845,France,http://www.loyalbooks.com/download/text/Twenty-Years-After-by-Alexandre-Dumas.txt,0.116707,0.128622,0.161986,0.121556,0.155558,0.106507,0.109164,0.114464,0.142769,0.110808,0.107285,0.129907,0.612047,0.127219,0.159433,0.551796,0.583376,0.560768,0.5695,0.503098,0.592401,0.547447,0.596777,0.5683,0.568617
External video,null,null,null,http://www.loyalbooks.com/download/text/Chemical-History-of-a-Candle.txt,0.545949,0.172528,0.147751,0.151587,0.144721,0.093887,0.105166,0.096588,0.126756,0.098627,0.127595,0.160868,0.118296,0.146722,0.150521,0.599136,0.542968,0.552371,0.573537,0.557579,0.156218,0.226135,0.48702,0.460482,0.475132
Ayesha,H. Rider Haggard,1905,United Kingdom,http://www.loyalbooks.com/download/text/Ayesha-the-Return-of-She-by-H-Rider-Haggard.txt,0.082245,0.139615,0.107613,0.179156,0.539361,0.084304,0.106585,0.11062,0.134601,0.089153,0.101791,0.52195,0.18223,0.614023,0.537394,0.609133,0.581195,0.576796,0.550141,0.610238,0.510393,0.555819,0.557984,0.527763,0.531444
Sylvie and Bruno Sylvie and Bruno Concluded,Lewis Carroll,1889,United Kingdom,http://www.loyalbooks.com/download/text/Sylvie-and-Bruno-by-Lewis-Carroll.txt,0.154505,0.174943,0.137188,0.104765,0.163994,0.126203,0.502351,0.122211,0.09443,0.131508,0.111275,0.49324,0.586208,0.106739,0.136857,0.570568,0.591988,0.547458,0.624644,0.588342,0.195623,0.533794,0.513987,0.159244,0.483565
Leaves of Grass,Walt Whitman,1855,United States,http://www.loyalbooks.com/download/text/Leaves-of-Grass-by-Walt-Whitman.txt,0.105263,0.531564,0.11478,0.126514,0.084485,0.090892,0.614245,0.099776,0.100977,0.079218,0.116539,0.0916,0.096921,0.501402,0.615537,0.665853,0.543896,0.667266,0.619545,0.601525,0.224023,0.11582,0.161618,0.553923,0.520693
Common Sense,Thomas Paine,1776,United States,http://www.loyalbooks.com/download/text/Common-Sense-by-Thomas-Paine.txt,0.490812,0.541472,0.163584,0.161171,0.499373,0.121058,0.460551,0.122734,0.150966,0.120715,0.075538,0.125326,0.125142,0.127107,0.125202,0.53918,0.534119,0.589188,0.586458,0.564198,0.546228,0.525459,0.512429,0.49631,0.212238
Michael O'Halloran,Gene Stratton-Porter,1915,United States,http://www.loyalbooks.com/download/text/Michael-Ohalloran-by-Gene-Stratton-Porter.txt,0.117507,0.178561,0.15517,0.152989,0.140577,0.092503,0.14339,0.098669,0.1484,0.076861,0.0985,0.599629,0.152484,0.140763,0.102866,0.589147,0.563741,0.591721,0.600939,0.637854,0.186931,0.571306,0.568454,0.536127,0.465238
Eldorado,Baroness Orczy,1913,United Kingdom,http://www.loyalbooks.com/download/text/El-Dorado-by-Baroness-Orczy.txt,0.157187,0.124842,0.129524,0.163531,0.556894,0.146664,0.099495,0.093517,0.139539,0.446371,0.112534,0.577857,0.153229,0.196312,0.169173,0.59089,0.603155,0.593454,0.548011,0.526863,0.524924,0.475867,0.61323,0.579985,0.528759
Eve's Diary,Mark Twain,1906,United States,http://www.loyalbooks.com/download/text/Eves-Diary-by-Mark-Twain.txt,0.111336,0.107839,0.119102,0.456032,0.115868,0.087352,0.101997,0.561224,0.126032,0.454728,0.534584,0.140858,0.497031,0.476718,0.104829,0.615373,0.572792,0.626916,0.609147,0.662839,0.532662,0.597248,0.576842,0.540054,0.561828
Children's and Household Tales or Grimm's Fairy Tales,Jacob and Wilhelm Grimm,1812,Germany,http://www.loyalbooks.com/download/text/Fairy-Tales-by-the-Brothers-Grimm.txt,0.534838,0.60417,0.151893,0.119231,0.536627,0.487219,0.111356,0.479516,0.456953,0.124987,0.55254,0.501817,0.156103,0.141118,0.176064,0.614713,0.492365,0.637505,0.632586,0.55963,0.52187,0.571589,0.529476,0.571912,0.611439
The Kingdom of God is Within You,Leo Tolstoy,1894,Russia (written)/Germany (first published),http://www.loyalbooks.com/download/text/Kingdom-of-God-Is-Within-You.txt,0.499209,0.129659,0.213609,0.552001,0.229627,0.138198,0.167009,0.158612,0.537551,0.489417,0.11095,0.124566,0.158637,0.613432,0.149837,0.555759,0.589717,0.501287,0.525005,0.135422,0.562884,0.222034,0.547664,0.597686,0.532825
A Connecticut Yankee in King Arthur's Court,Mark Twain,1889,United States,http://www.loyalbooks.com/download/text/A-Connecticut-Yankee-in-King-Arthurs-Court-by-Mark-Twain-2.txt,0.14496,0.160903,0.128662,0.153337,0.144814,0.106139,0.139012,0.132002,0.125679,0.125994,0.577461,0.146996,0.132906,0.142508,0.125307,0.556877,0.57942,0.600837,0.569076,0.585949,0.504596,0.552112,0.476982,0.591604,0.570773
The White Company,Arthur Conan Doyle,1891,United Kingdom,http://www.loyalbooks.com/download/text/The-White-Company-by-Sir-Arthur-Conan-Doyle.txt,0.110133,0.157542,0.12157,0.108809,0.131421,0.083331,0.125217,0.500443,0.123975,0.47493,0.121741,0.148454,0.553781,0.125187,0.160841,0.623741,0.537852,0.525205,0.623114,0.506861,0.186421,0.575726,0.571927,0.505193,0.508474
The Life and The Death of Late Jonathan Wild the Great.,Henry Fielding,1743,England,http://www.loyalbooks.com/download/text/The-History-of-the-Life-of-the-Late-Mr-Jonathan-Wild.txt,0.136173,0.50576,0.157755,0.113886,0.148158,0.120661,0.108638,0.165526,0.524799,0.11955,0.108342,0.133519,0.524061,0.098651,0.140933,0.634717,0.602678,0.601267,0.596935,0.571075,0.174751,0.519174,0.555554,0.51821,0.559579
Ethan Frome,Edith Wharton,1911,United States,http://www.loyalbooks.com/download/text/Ethan-Frome-by-Edith-Wharton.txt,0.164986,0.125633,0.137037,0.199362,0.136711,0.142021,0.122715,0.091753,0.161522,0.138303,0.549225,0.169232,0.130516,0.219079,0.137095,0.534301,0.540839,0.564665,0.1444,0.600975,0.525488,0.612562,0.524016,0.596958,0.60275
Rubáiyát of Omar Khayyám the Astronomer-Poet of Persia. Rendered into English Verse,null,null,null,http://www.loyalbooks.com/download/text/The-Rubaiyat-of-Omar-Khayyam-by-Omar-Khayyam.txt,0.100758,0.088431,0.06387,0.085697,0.126325,0.100595,0.088739,0.067768,0.072019,0.081629,0.113451,0.083084,0.074291,0.086758,0.129347,0.601107,0.561329,0.566564,0.553621,0.557458,0.182862,0.534777,0.101304,0.159876,0.475554
The Life and Letters of Charles Darwin,Charles Darwin edited by Francis Darwin,1887,England,http://www.loyalbooks.com/download/text/The-Autobiography-of-Charles-Darwin-by-Charles-Darwin.txt,0.108607,0.123182,0.562747,0.125392,0.139817,0.11542,0.104353,0.107253,0.098161,0.130991,0.095588,0.118422,0.117816,0.095016,0.100184,0.59636,0.636702,0.606039,0.621285,0.584439,0.54733,0.496425,0.513095,0.52799,0.498601
The Brothers Karamazov,Fyodor Dostoyevsky,1879,Russia,http://www.loyalbooks.com/download/text/Brothers-Karamazov.txt,0.079508,0.147991,0.159038,0.56926,0.526896,0.087762,0.066309,0.489306,0.602225,0.10339,0.092142,0.136367,0.174754,0.604402,0.179229,0.598042,0.60365,0.566013,0.551783,0.539343,0.144972,0.574993,0.584886,0.560233,0.585061
Winesburg Ohio,Sherwood Anderson,1919,United States,http://www.loyalbooks.com/download/text/Winesburg-Ohio-by-Sherwood-Anderson.txt,0.147116,0.142366,0.109165,0.150806,0.459743,0.115746,0.104784,0.099088,0.123083,0.132154,0.164568,0.196739,0.649533,0.186697,0.512432,0.561453,0.563618,0.600992,0.540972,0.504352,0.527126,0.543389,0.536026,0.532262,0.580177
Incidents in the Life of a Slave Girl,Harriet Ann Jacobs,1861,null,http://www.loyalbooks.com/download/text/Incidents-in-the-Life-of-a-Slave-Girl-by-Harriet-Jacobs.txt,0.116714,0.493377,0.475165,0.127094,0.123382,0.117225,0.089854,0.146368,0.100149,0.105635,0.114667,0.194313,0.161857,0.193011,0.132115,0.561074,0.559756,0.588792,0.542993,0.568337,0.519242,0.570213,0.520664,0.617177,0.581519
The Farther Adventures of Robinson Crusoe,Daniel Defoe,1719,England,http://www.loyalbooks.com/download/text/Further-Adventures-of-Robinson-Crusoe.txt,0.176131,0.17902,0.171271,0.192448,0.130836,0.44108,0.146496,0.147604,0.095053,0.454149,0.577682,0.516052,0.533749,0.153889,0.138629,0.552588,0.544177,0.600685,0.572034,0.569725,0.592003,0.520261,0.540296,0.567688,0.540522
Adam Bede,George Eliot,1859,England,http://www.loyalbooks.com/download/text/Adam-Bede-by-George-Eliot.txt,0.126647,0.14388,0.189251,0.144617,0.150223,0.112867,0.093829,0.121101,0.141737,0.127137,0.164136,0.150754,0.161808,0.145722,0.531739,0.594621,0.553423,0.568274,0.58696,0.558913,0.582842,0.605522,0.544879,0.583425,0.600945
Tao Te Ching,Laozi (trad.),1868,China (Zhou),http://www.loyalbooks.com/download/text/The-Tao-Teh-King-by-Lao-Tze.txt,0.058106,0.102645,0.054273,0.055982,0.075643,0.040865,0.065717,0.044454,0.045602,0.054874,0.079455,0.091228,0.058675,0.074855,0.057709,0.552182,0.539944,0.603917,0.540926,0.562727,0.105849,0.509593,0.097409,0.526819,0.130236
A Small Boy and Others,Henry James,1913,United States United Kingdom,http://www.loyalbooks.com/download/text/A-Small-Boy-and-Others-by-Henry-James.txt,0.130909,0.109861,0.126941,0.120414,0.08868,0.104905,0.101922,0.115869,0.112247,0.060176,0.105602,0.155509,0.176239,0.181234,0.139437,0.620857,0.609089,0.57288,0.591715,0.619661,0.541055,0.567551,0.571858,0.550184,0.494007
Kim,Rudyard Kipling,1901,United Kingdom,http://www.loyalbooks.com/download/text/Kim-by-Rudyard-Kipling.txt,0.134819,0.149836,0.47274,0.132933,0.141006,0.159929,0.128736,0.145686,0.105016,0.101238,0.129861,0.45706,0.107556,0.517472,0.655109,0.558654,0.57908,0.534674,0.579171,0.552206,0.558036,0.529268,0.507575,0.575179,0.516908
News from Nowhere (or An Epoch of Rest),William Morris,1890,United Kingdom,http://www.loyalbooks.com/download/text/News-from-Nowhere-or-An-Epoch-of-Rest-Being-So.txt,0.127462,0.147643,0.203235,0.118008,0.163275,0.114119,0.13106,0.136579,0.077427,0.139463,0.151165,0.156181,0.171029,0.145745,0.15288,0.610196,0.584901,0.489598,0.617835,0.6189,0.545695,0.527059,0.560684,0.565128,0.467372
Arsène Lupin Gentleman Burglar,Maurice Leblanc,1907,France,http://www.loyalbooks.com/download/text/The-Extraordinary-Adventures-of-Arsene-Lupin-Gentleman-Burglar.txt,0.144456,0.174803,0.110867,0.141194,0.150622,0.093005,0.130145,0.086515,0.12383,0.112409,0.119883,0.110314,0.145831,0.141785,0.108082,0.578526,0.527922,0.215461,0.583127,0.534174,0.167549,0.550742,0.187805,0.517468,0.589434
The Secret Sharer,Joseph Conrad,1910,null,http://www.loyalbooks.com/download/text/Secret-Sharer.txt,0.152163,0.136745,0.134021,0.144695,0.504773,0.114079,0.095715,0.130395,0.124838,0.107261,0.149205,0.535147,0.556445,0.505007,0.151065,0.553207,0.576313,0.571264,0.568832,0.561134,0.503664,0.569459,0.520383,0.57427,0.562339
Carmilla,Sheridan Le Fanu,1871,Isle of Man,http://www.loyalbooks.com/download/text/Carmilla-by-Sheridan-Lefanu.txt,0.123976,0.088658,0.131397,0.1268,0.492509,0.105836,0.105249,0.11311,0.089944,0.111058,0.160135,0.143086,0.501958,0.558334,0.509989,0.575258,0.655668,0.554411,0.540831,0.555308,0.642037,0.570981,0.545425,0.580721,0.581981
The Phantom of the Opera,Gaston Leroux,1911,France,http://www.loyalbooks.com/download/text/The-Phantom-of-the-Opera-by-Gaston-Leroux-2.txt,0.146321,0.516261,0.151938,0.542302,0.17101,0.082147,0.095033,0.114913,0.11441,0.14242,0.124338,0.128308,0.659645,0.11904,0.501235,0.56333,0.58542,0.542033,0.448667,0.130955,0.562478,0.518226,0.567406,0.464034,0.64066
The Black Arrow: A Tale of the Two Roses,Robert Louis Stevenson,1888,United Kingdom,http://www.loyalbooks.com/download/text/The-Black-Arrow-a-Tale-of-Two-Roses.txt,0.130011,0.450739,0.142671,0.164906,0.169654,0.152627,0.509623,0.134682,0.126113,0.509637,0.140713,0.145326,0.095139,0.168911,0.167533,0.549623,0.547962,0.556087,0.544775,0.536799,0.527176,0.586317,0.491205,0.557736,0.525968
The Magic City,Edith Nesbit,1910,United Kingdom,http://www.loyalbooks.com/download/text/The-Magic-City-by-E-Nesbit.txt,0.159747,0.138278,0.110381,0.109847,0.160987,0.147476,0.129506,0.119514,0.134721,0.478366,0.110685,0.163172,0.148698,0.116704,0.540724,0.603882,0.547574,0.583853,0.57135,0.537881,0.210663,0.495691,0.516438,0.483867,0.567834
My Ántonia,Willa Cather,1918,United States,http://www.loyalbooks.com/download/text/My-Antonia-by-Willa-Cather.txt,0.121214,0.151647,0.117935,0.14882,0.133878,0.135743,0.443843,0.08753,0.131146,0.099219,0.114207,0.132152,0.133891,0.137749,0.152024,0.580243,0.551353,0.593374,0.579043,0.569093,0.520246,0.607271,0.542046,0.530455,0.579064
Far from the Madding Crowd,Thomas Hardy,1874,England,http://www.loyalbooks.com/download/text/Far-from-the-Madding-Crowd-by-Thomas-Hardy.txt,0.14059,0.144493,0.132562,0.12299,0.114838,0.1219,0.148959,0.118201,0.157375,0.117349,0.136015,0.149923,0.145385,0.194587,0.15289,0.579356,0.600734,0.588287,0.52593,0.566937,0.588685,0.212599,0.56077,0.541689,0.544376
The Wide Wide World,Susan Warner,1850,United States,http://www.loyalbooks.com/download/text/The-Wide-Wide-World-by-Susan-Warner.txt,0.100356,0.140969,0.128096,0.17228,0.136049,0.086049,0.088846,0.101046,0.143745,0.095442,0.083255,0.11938,0.143392,0.169069,0.502233,0.610515,0.552012,0.605693,0.542848,0.572168,0.585885,0.5701,0.596276,0.554535,0.616839
Kenilworth,Sir Walter Scott,1821,United Kingdom,http://www.loyalbooks.com/download/text/Kenilworth-Sir-Walter-Scott.txt,0.091748,0.16528,0.164596,0.136984,0.177899,0.129284,0.128706,0.126012,0.110743,0.132371,0.099182,0.473586,0.170128,0.135902,0.543796,0.595574,0.615019,0.61094,0.601954,0.559478,0.160518,0.461991,0.480564,0.502369,0.526909
A Modest Proposal,Jonathan Swift,1729,null,http://www.loyalbooks.com/download/text/A-Modest-Proposal-by-Jonathan-Swift.txt,0.144365,0.16213,0.128867,0.425241,0.159628,0.607706,0.492507,0.421009,0.123838,0.177942,0.099192,0.076936,0.150692,0.545258,0.097791,0.569485,0.578032,0.547862,0.601699,0.652091,0.607179,0.525727,0.560738,0.173823,0.472287
Poor Miss Finch,Wilkie Collins,1872,United Kingdom,http://www.loyalbooks.com/download/text/Poor-Miss-Finch.txt,0.11961,0.146776,0.118558,0.146949,0.181639,0.09422,0.133594,0.102354,0.124364,0.090294,0.108233,0.136618,0.129078,0.518752,0.153893,0.583297,0.586158,0.584065,0.447197,0.553876,0.554712,0.520172,0.561568,0.510749,0.557897
Life of Samuel Johnson,James Boswell,1791,United Kingdom,http://www.loyalbooks.com/download/text/The-Life-of-Samuel-Johnson-vol-1-by-James-Boswell.txt,0.090625,0.109175,0.121419,0.097246,0.091047,0.080368,0.093522,0.073382,0.073661,0.080192,0.074335,0.101029,0.116962,0.090305,0.082325,0.54256,0.603815,0.596654,0.543977,0.466644,0.492548,0.206142,0.587156,0.165714,0.549913
Diving,null,null,null,http://www.loyalbooks.com/download/text/Divers-Women.txt,0.098707,0.123937,0.125518,0.460942,0.091194,0.52367,0.109078,0.103162,0.12293,0.098483,0.094513,0.111512,0.100219,0.132993,0.14952,0.508109,0.622738,0.564843,0.594987,0.659418,0.522582,0.494962,0.555723,0.516792,0.536291
Lady Audley's Secret,Mary Elizabeth Braddon,1862,United Kingdom,http://www.loyalbooks.com/download/text/Lady-Audleys-Secret-by-Mary-Elizabeth-Braddon.txt,0.116698,0.141832,0.127393,0.482295,0.15665,0.126943,0.115447,0.132829,0.154347,0.133083,0.502439,0.173525,0.13854,0.18564,0.551574,0.595706,0.542432,0.567273,0.595887,0.582035,0.550943,0.574888,0.593977,0.531414,0.55505
David Copperfield,Charles Dickens,1849,United Kingdom,http://www.loyalbooks.com/download/text/David-Copperfield-by-Charles-Dickens.txt,0.150465,0.166922,0.15993,0.481144,0.136056,0.095295,0.09913,0.103125,0.102461,0.073467,0.126312,0.15413,0.123162,0.153181,0.13842,0.639773,0.567703,0.580469,0.549935,0.59026,0.220912,0.544574,0.211536,0.583049,0.440956
Childhood,Lev Tolstoy,1852,Russia,http://www.loyalbooks.com/download/text/Childhood-English-Trans-by-Leo-Tolstoy-Translated-by-C-J-Hogarth.txt,0.188233,0.534477,0.135525,0.115933,0.144701,0.162359,0.160686,0.108058,0.103728,0.08311,0.160259,0.151584,0.536638,0.537059,0.582844,0.562123,0.552755,0.547933,0.582792,0.61795,0.536451,0.576647,0.555077,0.516611,0.548488
The Water-Babies a Fairy Tale for a Land Baby,Charles Kingsley,1863,null,http://www.loyalbooks.com/download/text/The-Water-Babies-by-Charles-Kingsley.txt,0.150963,0.120555,0.088403,0.118691,0.130484,0.46417,0.451733,0.146861,0.146371,0.139029,0.149346,0.154753,0.139131,0.520395,0.148169,0.596592,0.591886,0.629053,0.627688,0.606255,0.578998,0.487776,0.598526,0.571848,0.460904
Anarchism and Other Essays,Emma Goldman,1910,United States,http://www.loyalbooks.com/download/text/Anarchism-and-Other-Essays-by-Emma-Goldman.txt,0.142596,0.181444,0.521397,0.432953,0.166152,0.102476,0.18383,0.182656,0.455849,0.456626,0.113975,0.11802,0.466849,0.114643,0.109463,0.578623,0.591221,0.5059,0.609465,0.543095,0.544171,0.55321,0.550445,0.440619,0.613551
A Damsel in Distress,P. G. Wodehouse,1919,null,http://www.loyalbooks.com/download/text/A-Damsel-in-Distress-by-P-G-Wodehouse.txt,0.147977,0.12387,0.129165,0.110041,0.129841,0.135334,0.107591,0.075776,0.103144,0.095907,0.133472,0.142717,0.087768,0.120932,0.146647,0.540962,0.572288,0.59877,0.609706,0.507243,0.51225,0.514977,0.171668,0.620022,0.196034
Orthodoxy,G. K. Chesterton,1908,United Kingdom,http://www.loyalbooks.com/download/text/Orthodoxy-by-Gk-Chesterton.txt,0.115624,0.108671,0.516363,0.141137,0.543858,0.104659,0.122892,0.117003,0.099244,0.126699,0.095968,0.52245,0.158356,0.138296,0.147336,0.600487,0.600411,0.604735,0.627057,0.597401,0.555527,0.53532,0.192098,0.507752,0.485534
The War in the Air,H. G. Wells,1908,United Kingdom,http://www.loyalbooks.com/download/text/War-in-the-Air-by-H-G-Wells.txt,0.143699,0.154471,0.183602,0.142896,0.13092,0.108989,0.143488,0.508256,0.121974,0.129575,0.135283,0.54958,0.530255,0.170353,0.190765,0.577559,0.563222,0.182423,0.583885,0.58339,0.551927,0.562861,0.588808,0.539901,0.47758
Silas Marner,George Eliot,1861,United Kingdom,http://www.loyalbooks.com/download/text/Silas-Marner-by-George-Eliot.txt,0.133073,0.503942,0.156446,0.158188,0.131075,0.121916,0.168766,0.103997,0.115403,0.09016,0.561255,0.179336,0.151964,0.202718,0.132315,0.566479,0.479111,0.597682,0.552226,0.587294,0.564286,0.545508,0.625423,0.586552,0.59783
1601,Mark Twain,null,null,http://www.loyalbooks.com/download/text/1601-by-Mark-Twain.txt,0.119219,0.173381,0.428909,0.525638,0.094687,0.085162,0.505045,0.537041,0.186514,0.095255,0.083513,0.105275,0.1117,0.096202,0.123605,0.566778,0.579706,0.528823,0.549138,0.554936,0.172817,0.481941,0.218295,0.521308,0.501316
Master of the World,Jules Verne,1911,France,http://www.loyalbooks.com/download/text/The-Master-of-the-World-by-Jules-Verne.txt,0.513428,0.500788,0.155191,0.11562,0.117676,0.106004,0.087762,0.113607,0.103924,0.096556,0.182081,0.166637,0.509295,0.572332,0.566808,0.56504,0.481277,0.615951,0.519872,0.626426,0.194807,0.516635,0.573163,0.539861,0.467879
The Jewel of Seven Stars,Bram Stoker,1903,United Kingdom,http://www.loyalbooks.com/download/text/The-Jewel-of-Seven-Stars-by-Bram-Stoker.txt,0.47093,0.144057,0.621452,0.145009,0.116937,0.11618,0.129401,0.093048,0.113789,0.091849,0.185769,0.536573,0.139297,0.155404,0.15453,0.544671,0.523254,0.566131,0.531189,0.591424,0.566004,0.55416,0.489978,0.548884,0.544265
The Swiss Family Robinson,Johann David Wyss,1812,Switzerland,http://www.loyalbooks.com/download/text/The-Swiss-Family-Robinson-by-Johann-David-Wyss.txt,0.086461,0.104213,0.491903,0.547327,0.133794,0.087972,0.119026,0.117316,0.143271,0.107996,0.112005,0.142591,0.159008,0.576854,0.098919,0.608777,0.61927,0.610036,0.595666,0.590412,0.157176,0.533234,0.500939,0.565084,0.21283
A Modern Utopia,H. G. Wells,1905,England,http://www.loyalbooks.com/download/text/Modern-Utopia-by-H-G-Wells.txt,0.149772,0.132945,0.149163,0.144456,0.128074,0.096235,0.105675,0.153265,0.102191,0.11125,0.149574,0.112614,0.113959,0.113842,0.142347,0.578316,0.606563,0.54297,0.624547,0.604675,0.524722,0.513932,0.561585,0.20189,0.20887
Extracts from Adam's Diary,Mark Twain,1904,United States,http://www.loyalbooks.com/download/text/Extracts-from-Adams-Diary-by-Mark-Twain.txt,0.094578,0.498183,0.133705,0.153467,0.113874,0.521904,0.092855,0.123795,0.126073,0.09495,0.138901,0.569244,0.153391,0.156573,0.153043,0.561619,0.606328,0.468419,0.52239,0.544342,0.477073,0.562422,0.551351,0.519606,0.605648
Erewhon,Samuel Butler,1872,United Kingdom,http://www.loyalbooks.com/download/text/Erewhon-by-Samuel-Butler.txt,0.115378,0.123899,0.14275,0.127033,0.123338,0.084673,0.129516,0.142182,0.088176,0.130102,0.131081,0.140887,0.15407,0.11601,0.128587,0.57458,0.620403,0.53468,0.594148,0.606072,0.534618,0.550926,0.600186,0.566148,0.526026
The New Jerusalem,G. K. Chesterton,1920,null,http://www.loyalbooks.com/download/text/New-Jerusalem-by-G-K-Chesterton.txt,0.124029,0.144969,0.141622,0.174589,0.567151,0.106944,0.146581,0.143958,0.129907,0.527925,0.107658,0.456566,0.15797,0.108466,0.133075,0.616288,0.501778,0.592027,0.567729,0.569418,0.519512,0.562275,0.542252,0.548247,0.441568
The Return of Tarzan,Edgar Rice Burroughs,1913,United States,http://www.loyalbooks.com/download/text/The-Return-of-Tarzan-by-Edgar-Rice-Burroughs.txt,0.146239,0.460481,0.151425,0.167501,0.116064,0.176649,0.093184,0.139553,0.117623,0.11678,0.180471,0.131586,0.12728,0.180124,0.620181,0.525313,0.546299,0.549255,0.578262,0.580712,0.536751,0.56223,0.593021,0.51287,0.578001
Fungus the Bogeyman,Raymond Briggs,1977,England,http://www.loyalbooks.com/download/text/Book-6737.txt,0.123207,0.12182,0.131598,0.137093,0.510119,0.083222,0.096402,0.453238,0.089184,0.117729,0.125505,0.542745,0.571368,0.172835,0.188768,0.645356,0.608644,0.609842,0.573293,0.537017,0.573058,0.575024,0.202557,0.589631,0.576751
Babbitt,Sinclair Lewis,1922,United States,http://www.loyalbooks.com/download/text/Babbitt-by-Sinclair-Lewis.txt,0.076943,0.146466,0.13316,0.504176,0.17277,0.106384,0.119163,0.1077,0.474183,0.11412,0.101883,0.119098,0.087683,0.644668,0.554587,0.626742,0.567724,0.603856,0.485348,0.585869,0.524358,0.461948,0.180285,0.559982,0.548299
The Book of the Damned,Charles Hoy Fort,1919,null,http://www.loyalbooks.com/download/text/Book-of-the-Damned-by-Charles-Fort.txt,0.150413,0.086473,0.117567,0.10712,0.158934,0.089504,0.089481,0.108502,0.078241,0.101064,0.173029,0.121541,0.142855,0.149131,0.137561,0.536708,0.578849,0.500509,0.552075,0.555912,0.555455,0.501169,0.529584,0.522521,0.243357
